Brand,Model,Manufacture_Year,Trend_Year,Market_Value_LKR
AUDI,Q3 SPORTBACK PREMIUM,2024,2026,21291500.0
AUDI,Q3 SPORTBACK PREMIUM,2025,2025,21844500.0
AUDI,Q3 SPORTBACK PREMIUM,2025,2026,21844500.0
AUDI,Q3 SPORTBACK S LINE,2023,2023,23718500.0
AUDI,Q3 SPORTBACK S LINE,2023,2024,23718500.0
AUDI,Q3 SPORTBACK S LINE,2023,2025,23718500.0
AUDI,Q3 SPORTBACK S LINE,2023,2026,23718500.0
AUDI,Q3 SPORTBACK S LINE,2024,2024,24716750.0
AUDI,Q3 SPORTBACK S LINE,2024,2025,24716750.0
AUDI,Q3 SPORTBACK S LINE,2024,2026,24716750.0
AUDI,Q3 SPORTBACK S LINE,2025,2025,26218466.67
AUDI,Q3 SPORTBACK S LINE,2025,2026,26218466.67
AUDI,Q4,2024,2024,47500000.0
AUDI,Q4,2024,2025,47500000.0
AUDI,Q4,2024,2026,47500000.0
AUDI,Q5,2023,2023,33749750.0
AUDI,Q5,2023,2024,33749750.0
AUDI,Q5,2023,2025,33749750.0
AUDI,Q5,2023,2026,33749750.0
AUDI,Q5,2024,2024,34142500.0
AUDI,Q5,2024,2025,34142500.0
AUDI,Q5,2024,2026,34142500.0
AUDI,Q5,2025,2025,34588894.74
AUDI,Q5,2025,2026,34588894.74
AUDI,Q5 SPORT,2023,2023,33628363.64
AUDI,Q5 SPORT,2023,2024,33628363.64
AUDI,Q5 SPORT,2023,2025,33628363.64
AUDI,Q5 SPORT,2023,2026,33628363.64
AUDI,Q5 SPORT,2024,2024,36194500.0
AUDI,Q5 SPORT,2024,2025,36194500.0
AUDI,Q5 SPORT,2024,2026,36194500.0
AUDI,Q5 SPORT,2025,2025,37256200.0
AUDI,Q5 SPORT,2025,2026,37256200.0
AUDI,Q5 STANDARD,2023,2023,29758222.22
AUDI,Q5 STANDARD,2023,2024,29758222.22
AUDI,Q5 STANDARD,2023,2025,29758222.22
AUDI,Q5 STANDARD,2023,2026,29758222.22
AUDI,Q5 STANDARD,2024,2024,32380000.0
AUDI,Q5 STANDARD,2024,2025,32380000.0
AUDI,Q5 STANDARD,2024,2026,32380000.0
AUDI,Q5 STANDARD,2025,2025,33458181.82
AUDI,Q5 STANDARD,2025,2026,33458181.82
AUDI,Q6 E-TRON QUATTRO,2024,2024,45960818.18
AUDI,Q6 E-TRON QUATTRO,2024,2025,45960818.18
AUDI,Q6 E-TRON QUATTRO,2024,2026,45960818.18
AUDI,Q6 E-TRON QUATTRO,2025,2025,48948785.71
AUDI,Q6 E-TRON QUATTRO,2025,2026,48948785.71
AUSTIN,CAMBRIDGE,1960,1960,637500.0
AUSTIN,CAMBRIDGE,1960,1961,637500.0
AUSTIN,CAMBRIDGE,1960,1962,637500.0
AUSTIN,CAMBRIDGE,1960,1963,637500.0
AUSTIN,CAMBRIDGE,1960,1964,637500.0
AUSTIN,CAMBRIDGE,1960,1965,637500.0
AUSTIN,CAMBRIDGE,1960,1966,637500.0
AUSTIN,CAMBRIDGE,1960,1967,637500.0
AUSTIN,CAMBRIDGE,1960,1968,637500.0
AUSTIN,CAMBRIDGE,1960,1969,637500.0
AUSTIN,CAMBRIDGE,1960,1970,637500.0
AUSTIN,CAMBRIDGE,1960,1971,637500.0
AUSTIN,CAMBRIDGE,1960,1972,637500.0
AUSTIN,CAMBRIDGE,1960,1973,637500.0
AUSTIN,CAMBRIDGE,1960,1974,637500.0
AUSTIN,CAMBRIDGE,1960,1975,637500.0
AUSTIN,CAMBRIDGE,1960,1976,637500.0
AUSTIN,CAMBRIDGE,1960,1977,637500.0
AUSTIN,CAMBRIDGE,1960,1978,637500.0
AUSTIN,CAMBRIDGE,1960,1979,637500.0
AUSTIN,CAMBRIDGE,1960,1980,637500.0
AUSTIN,CAMBRIDGE,1960,1981,637500.0
AUSTIN,CAMBRIDGE,1960,1982,637500.0
AUSTIN,CAMBRIDGE,1960,1983,637500.0
AUSTIN,CAMBRIDGE,1960,1984,637500.0
AUSTIN,CAMBRIDGE,1960,1985,637500.0
AUSTIN,CAMBRIDGE,1960,1986,637500.0
AUSTIN,CAMBRIDGE,1960,1987,637500.0
AUSTIN,CAMBRIDGE,1960,1988,637500.0
AUSTIN,CAMBRIDGE,1960,1989,637500.0
AUSTIN,CAMBRIDGE,1960,1990,637500.0
AUSTIN,CAMBRIDGE,1960,1991,637500.0
AUSTIN,CAMBRIDGE,1960,1992,637500.0
AUSTIN,CAMBRIDGE,1960,1993,637500.0
AUSTIN,CAMBRIDGE,1960,1994,637500.0
AUSTIN,CAMBRIDGE,1960,1995,637500.0
AUSTIN,CAMBRIDGE,1960,1996,637500.0
AUSTIN,CAMBRIDGE,1960,1997,637500.0
AUSTIN,CAMBRIDGE,1960,1998,637500.0
AUSTIN,CAMBRIDGE,1960,1999,637500.0
AUSTIN,CAMBRIDGE,1960,2000,637500.0
AUSTIN,CAMBRIDGE,1960,2001,637500.0
AUSTIN,CAMBRIDGE,1960,2002,637500.0
AUSTIN,CAMBRIDGE,1960,2003,637500.0
AUSTIN,CAMBRIDGE,1960,2004,637500.0
AUSTIN,CAMBRIDGE,1960,2005,637500.0
AUSTIN,CAMBRIDGE,1960,2006,637500.0
AUSTIN,CAMBRIDGE,1960,2007,637500.0
AUSTIN,CAMBRIDGE,1960,2008,637500.0
AUSTIN,CAMBRIDGE,1960,2009,637500.0
AUSTIN,CAMBRIDGE,1960,2010,637500.0
AUSTIN,CAMBRIDGE,1960,2011,637500.0
AUSTIN,CAMBRIDGE,1960,2012,637500.0
AUSTIN,CAMBRIDGE,1960,2013,637500.0
AUSTIN,CAMBRIDGE,1960,2014,637500.0
AUSTIN,CAMBRIDGE,1960,2015,637500.0
AUSTIN,CAMBRIDGE,1960,2016,637500.0
AUSTIN,CAMBRIDGE,1960,2017,637500.0
AUSTIN,CAMBRIDGE,1960,2018,637500.0
AUSTIN,CAMBRIDGE,1960,2019,637500.0
AUSTIN,CAMBRIDGE,1960,2020,637500.0
AUSTIN,CAMBRIDGE,1960,2021,637500.0
AUSTIN,CAMBRIDGE,1960,2022,765000.0
AUSTIN,CAMBRIDGE,1960,2023,892500.0
AUSTIN,CAMBRIDGE,1960,2024,1020000.0
AUSTIN,CAMBRIDGE,1960,2025,1147500.0
AUSTIN,CAMBRIDGE,1960,2026,1275000.0
AUSTIN,COOPER S,1998,1998,1675000.0
AUSTIN,COOPER S,1998,1999,1675000.0
AUSTIN,COOPER S,1998,2000,1675000.0
AUSTIN,COOPER S,1998,2001,1675000.0
AUSTIN,COOPER S,1998,2002,1675000.0
AUSTIN,COOPER S,1998,2003,1675000.0
AUSTIN,COOPER S,1998,2004,1675000.0
AUSTIN,COOPER S,1998,2005,1675000.0
AUSTIN,COOPER S,1998,2006,1675000.0
AUSTIN,COOPER S,1998,2007,1675000.0
AUSTIN,COOPER S,1998,2008,1675000.0
AUSTIN,COOPER S,1998,2009,1675000.0
AUSTIN,COOPER S,1998,2010,1675000.0
AUSTIN,COOPER S,1998,2011,1675000.0
AUSTIN,COOPER S,1998,2012,1675000.0
AUSTIN,COOPER S,1998,2013,1675000.0
AUSTIN,COOPER S,1998,2014,1675000.0
AUSTIN,COOPER S,1998,2015,1675000.0
AUSTIN,COOPER S,1998,2016,1675000.0
AUSTIN,COOPER S,1998,2017,1675000.0
AUSTIN,COOPER S,1998,2018,1675000.0
AUSTIN,COOPER S,1998,2019,1675000.0
AUSTIN,COOPER S,1998,2020,1675000.0
AUSTIN,COOPER S,1998,2021,1675000.0
AUSTIN,COOPER S,1998,2022,2010000.0
AUSTIN,COOPER S,1998,2023,2345000.0
AUSTIN,COOPER S,1998,2024,2680000.0
AUSTIN,COOPER S,1998,2025,3015000.0
AUSTIN,COOPER S,1998,2026,3350000.0
AUSTIN,MINI,1960,1960,1250000.0
AUSTIN,MINI,1960,1961,1250000.0
AUSTIN,MINI,1960,1962,1250000.0
AUSTIN,MINI,1960,1963,1250000.0
AUSTIN,MINI,1960,1964,1250000.0
AUSTIN,MINI,1960,1965,1250000.0
AUSTIN,MINI,1960,1966,1250000.0
AUSTIN,MINI,1960,1967,1250000.0
AUSTIN,MINI,1960,1968,1250000.0
AUSTIN,MINI,1960,1969,1250000.0
AUSTIN,MINI,1960,1970,1250000.0
AUSTIN,MINI,1960,1971,1250000.0
AUSTIN,MINI,1960,1972,1250000.0
AUSTIN,MINI,1960,1973,1250000.0
AUSTIN,MINI,1960,1974,1250000.0
AUSTIN,MINI,1960,1975,1250000.0
AUSTIN,MINI,1960,1976,1250000.0
AUSTIN,MINI,1960,1977,1250000.0
AUSTIN,MINI,1960,1978,1250000.0
AUSTIN,MINI,1960,1979,1250000.0
AUSTIN,MINI,1960,1980,1250000.0
AUSTIN,MINI,1960,1981,1250000.0
AUSTIN,MINI,1960,1982,1250000.0
AUSTIN,MINI,1960,1983,1250000.0
AUSTIN,MINI,1960,1984,1250000.0
AUSTIN,MINI,1960,1985,1250000.0
AUSTIN,MINI,1960,1986,1250000.0
AUSTIN,MINI,1960,1987,1250000.0
AUSTIN,MINI,1960,1988,1250000.0
AUSTIN,MINI,1960,1989,1250000.0
AUSTIN,MINI,1960,1990,1250000.0
AUSTIN,MINI,1960,1991,1250000.0
AUSTIN,MINI,1960,1992,1250000.0
AUSTIN,MINI,1960,1993,1250000.0
AUSTIN,MINI,1960,1994,1250000.0
AUSTIN,MINI,1960,1995,1250000.0
AUSTIN,MINI,1960,1996,1250000.0
AUSTIN,MINI,1960,1997,1250000.0
AUSTIN,MINI,1960,1998,1250000.0
AUSTIN,MINI,1960,1999,1250000.0
AUSTIN,MINI,1960,2000,1250000.0
AUSTIN,MINI,1960,2001,1250000.0
AUSTIN,MINI,1960,2002,1250000.0
AUSTIN,MINI,1960,2003,1250000.0
AUSTIN,MINI,1960,2004,1250000.0
AUSTIN,MINI,1960,2005,1250000.0
AUSTIN,MINI,1960,2006,1250000.0
AUSTIN,MINI,1960,2007,1250000.0
AUSTIN,MINI,1960,2008,1250000.0
AUSTIN,MINI,1960,2009,1250000.0
AUSTIN,MINI,1960,2010,1250000.0
AUSTIN,MINI,1960,2011,1250000.0
AUSTIN,MINI,1960,2012,1250000.0
AUSTIN,MINI,1960,2013,1250000.0
AUSTIN,MINI,1960,2014,1250000.0
AUSTIN,MINI,1960,2015,1250000.0
AUSTIN,MINI,1960,2016,1250000.0
AUSTIN,MINI,1960,2017,1250000.0
AUSTIN,MINI,1960,2018,1250000.0
AUSTIN,MINI,1960,2019,1250000.0
AUSTIN,MINI,1960,2020,1250000.0
AUSTIN,MINI,1960,2021,1250000.0
AUSTIN,MINI,1960,2022,1500000.0
AUSTIN,MINI,1960,2023,1750000.0
AUSTIN,MINI,1960,2024,2000000.0
AUSTIN,MINI,1960,2025,2250000.0
AUSTIN,MINI,1960,2026,2500000.0
AUSTIN,MINI COOPER,1980,1980,1100000.0
AUSTIN,MINI COOPER,1980,1981,1100000.0
AUSTIN,MINI COOPER,1980,1982,1100000.0
AUSTIN,MINI COOPER,1980,1983,1100000.0
AUSTIN,MINI COOPER,1980,1984,1100000.0
AUSTIN,MINI COOPER,1980,1985,1100000.0
AUSTIN,MINI COOPER,1980,1986,1100000.0
AUSTIN,MINI COOPER,1980,1987,1100000.0
AUSTIN,MINI COOPER,1980,1988,1100000.0
AUSTIN,MINI COOPER,1980,1989,1100000.0
AUSTIN,MINI COOPER,1980,1990,1100000.0
AUSTIN,MINI COOPER,1980,1991,1100000.0
AUSTIN,MINI COOPER,1980,1992,1100000.0
AUSTIN,MINI COOPER,1980,1993,1100000.0
AUSTIN,MINI COOPER,1980,1994,1100000.0
AUSTIN,MINI COOPER,1980,1995,1100000.0
AUSTIN,MINI COOPER,1980,1996,1100000.0
AUSTIN,MINI COOPER,1980,1997,1100000.0
AUSTIN,MINI COOPER,1980,1998,1100000.0
AUSTIN,MINI COOPER,1980,1999,1100000.0
AUSTIN,MINI COOPER,1980,2000,1100000.0
AUSTIN,MINI COOPER,1980,2001,1100000.0
AUSTIN,MINI COOPER,1980,2002,1100000.0
AUSTIN,MINI COOPER,1980,2003,1100000.0
AUSTIN,MINI COOPER,1980,2004,1100000.0
AUSTIN,MINI COOPER,1980,2005,1100000.0
AUSTIN,MINI COOPER,1980,2006,1100000.0
AUSTIN,MINI COOPER,1980,2007,1100000.0
AUSTIN,MINI COOPER,1980,2008,1100000.0
AUSTIN,MINI COOPER,1980,2009,1100000.0
AUSTIN,MINI COOPER,1980,2010,1100000.0
AUSTIN,MINI COOPER,1980,2011,1100000.0
AUSTIN,MINI COOPER,1980,2012,1100000.0
AUSTIN,MINI COOPER,1980,2013,1100000.0
AUSTIN,MINI COOPER,1980,2014,1100000.0
AUSTIN,MINI COOPER,1980,2015,1100000.0
AUSTIN,MINI COOPER,1980,2016,1100000.0
AUSTIN,MINI COOPER,1980,2017,1100000.0
AUSTIN,MINI COOPER,1980,2018,1100000.0
AUSTIN,MINI COOPER,1980,2019,1100000.0
AUSTIN,MINI COOPER,1980,2020,1100000.0
AUSTIN,MINI COOPER,1980,2021,1100000.0
AUSTIN,MINI COOPER,1980,2022,1320000.0
AUSTIN,MINI COOPER,1980,2023,1540000.0
AUSTIN,MINI COOPER,1980,2024,1760000.0
AUSTIN,MINI COOPER,1980,2025,1980000.0
AUSTIN,MINI COOPER,1980,2026,2200000.0
AUSTIN,MINI COOPER,1995,1995,1325000.0
AUSTIN,MINI COOPER,1995,1996,1325000.0
AUSTIN,MINI COOPER,1995,1997,1325000.0
AUSTIN,MINI COOPER,1995,1998,1325000.0
AUSTIN,MINI COOPER,1995,1999,1325000.0
AUSTIN,MINI COOPER,1995,2000,1325000.0
AUSTIN,MINI COOPER,1995,2001,1325000.0
AUSTIN,MINI COOPER,1995,2002,1325000.0
AUSTIN,MINI COOPER,1995,2003,1325000.0
AUSTIN,MINI COOPER,1995,2004,1325000.0
AUSTIN,MINI COOPER,1995,2005,1325000.0
AUSTIN,MINI COOPER,1995,2006,1325000.0
AUSTIN,MINI COOPER,1995,2007,1325000.0
AUSTIN,MINI COOPER,1995,2008,1325000.0
AUSTIN,MINI COOPER,1995,2009,1325000.0
AUSTIN,MINI COOPER,1995,2010,1325000.0
AUSTIN,MINI COOPER,1995,2011,1325000.0
AUSTIN,MINI COOPER,1995,2012,1325000.0
AUSTIN,MINI COOPER,1995,2013,1325000.0
AUSTIN,MINI COOPER,1995,2014,1325000.0
AUSTIN,MINI COOPER,1995,2015,1325000.0
AUSTIN,MINI COOPER,1995,2016,1325000.0
AUSTIN,MINI COOPER,1995,2017,1325000.0
AUSTIN,MINI COOPER,1995,2018,1325000.0
AUSTIN,MINI COOPER,1995,2019,1325000.0
AUSTIN,MINI COOPER,1995,2020,1325000.0
AUSTIN,MINI COOPER,1995,2021,1325000.0
AUSTIN,MINI COOPER,1995,2022,1590000.0
AUSTIN,MINI COOPER,1995,2023,1855000.0
AUSTIN,MINI COOPER,1995,2024,2120000.0
AUSTIN,MINI COOPER,1995,2025,2385000.0
AUSTIN,MINI COOPER,1995,2026,2650000.0
AUSTIN,MINI COOPER,1997,1997,1383333.33
AUSTIN,MINI COOPER,1997,1998,1383333.33
AUSTIN,MINI COOPER,1997,1999,1383333.33
AUSTIN,MINI COOPER,1997,2000,1383333.33
AUSTIN,MINI COOPER,1997,2001,1383333.33
AUSTIN,MINI COOPER,1997,2002,1383333.33
AUSTIN,MINI COOPER,1997,2003,1383333.33
AUSTIN,MINI COOPER,1997,2004,1383333.33
AUSTIN,MINI COOPER,1997,2005,1383333.33
AUSTIN,MINI COOPER,1997,2006,1383333.33
AUSTIN,MINI COOPER,1997,2007,1383333.33
AUSTIN,MINI COOPER,1997,2008,1383333.33
AUSTIN,MINI COOPER,1997,2009,1383333.33
AUSTIN,MINI COOPER,1997,2010,1383333.33
AUSTIN,MINI COOPER,1997,2011,1383333.33
AUSTIN,MINI COOPER,1997,2012,1383333.33
AUSTIN,MINI COOPER,1997,2013,1383333.33
AUSTIN,MINI COOPER,1997,2014,1383333.33
AUSTIN,MINI COOPER,1997,2015,1383333.33
AUSTIN,MINI COOPER,1997,2016,1383333.33
AUSTIN,MINI COOPER,1997,2017,1383333.33
AUSTIN,MINI COOPER,1997,2018,1383333.33
AUSTIN,MINI COOPER,1997,2019,1383333.33
AUSTIN,MINI COOPER,1997,2020,1383333.33
AUSTIN,MINI COOPER,1997,2021,1383333.33
AUSTIN,MINI COOPER,1997,2022,1660000.0
AUSTIN,MINI COOPER,1997,2023,1936666.67
AUSTIN,MINI COOPER,1997,2024,2213333.33
AUSTIN,MINI COOPER,1997,2025,2490000.0
AUSTIN,MINI COOPER,1997,2026,2766666.67
AUSTIN,MORRIS MINI COOPER,1961,1961,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1962,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1963,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1964,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1965,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1966,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1967,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1968,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1969,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1970,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1971,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1972,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1973,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1974,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1975,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1976,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1977,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1978,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1979,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1980,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1981,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1982,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1983,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1984,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1985,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1986,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1987,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1988,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1989,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1990,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1991,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1992,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1993,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1994,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1995,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1996,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1997,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1998,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,1999,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2000,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2001,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2002,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2003,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2004,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2005,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2006,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2007,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2008,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2009,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2010,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2011,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2012,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2013,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2014,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2015,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2016,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2017,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2018,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2019,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2020,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2021,1900000.0
AUSTIN,MORRIS MINI COOPER,1961,2022,2280000.0
AUSTIN,MORRIS MINI COOPER,1961,2023,2660000.0
AUSTIN,MORRIS MINI COOPER,1961,2024,3040000.0
AUSTIN,MORRIS MINI COOPER,1961,2025,3420000.0
AUSTIN,MORRIS MINI COOPER,1961,2026,3800000.0
BAIC,BJ30 HYBRID,2024,2024,15043666.67
BAIC,BJ30 HYBRID,2024,2025,15043666.67
BAIC,BJ30 HYBRID,2024,2026,15043666.67
BAIC,BJ30 HYBRID,2025,2025,15896312.5
BAIC,BJ30 HYBRID,2025,2026,15896312.5
BAIC,BJ30 HYBRID,2026,2026,16554384.62
BAIC,BJ40 PLUS,2024,2024,13773666.67
BAIC,BJ40 PLUS,2024,2025,13773666.67
BAIC,BJ40 PLUS,2024,2026,13773666.67
BAIC,BJ40 PLUS,2025,2025,14693857.14
BAIC,BJ40 PLUS,2025,2026,14693857.14
BAIC,BJ40 PLUS,2026,2026,15295000.0
BAIC,EU5 SEDAN,2024,2024,13094833.33
BAIC,EU5 SEDAN,2024,2025,13094833.33
BAIC,EU5 SEDAN,2024,2026,13094833.33
BAIC,EU5 SEDAN,2025,2025,13877636.36
BAIC,EU5 SEDAN,2025,2026,13877636.36
BAIC,EU5 SEDAN,2026,2026,14340416.67
BAIC,X55 II HONOUR,2024,2024,14555250.0
BAIC,X55 II HONOUR,2024,2025,14555250.0
BAIC,X55 II HONOUR,2024,2026,14555250.0
BAIC,X55 II HONOUR,2025,2025,15578541.67
BAIC,X55 II HONOUR,2025,2026,15578541.67
BAIC,X55 II HONOUR,2026,2026,15465666.67
BAIC,X55 II LUXURY,2024,2024,13225125.0
BAIC,X55 II LUXURY,2024,2025,13225125.0
BAIC,X55 II LUXURY,2024,2026,13225125.0
BAIC,X55 II LUXURY,2025,2025,13854466.67
BAIC,X55 II LUXURY,2025,2026,13854466.67
BAIC,X55 II LUXURY,2026,2026,14276000.0
BAJAJ,QUTE,2018,2018,525000.0
BAJAJ,QUTE,2018,2019,525000.0
BAJAJ,QUTE,2018,2020,525000.0
BAJAJ,QUTE,2018,2021,525000.0
BAJAJ,QUTE,2018,2022,630000.0
BAJAJ,QUTE,2018,2023,735000.0
BAJAJ,QUTE,2018,2024,840000.0
BAJAJ,QUTE,2018,2025,945000.0
BAJAJ,QUTE,2018,2026,1050000.0
BAJAJ,QUTE,2019,2019,578515.62
BAJAJ,QUTE,2019,2020,578515.62
BAJAJ,QUTE,2019,2021,578515.62
BAJAJ,QUTE,2019,2022,694218.75
BAJAJ,QUTE,2019,2023,809921.88
BAJAJ,QUTE,2019,2024,925625.0
BAJAJ,QUTE,2019,2025,1041328.12
BAJAJ,QUTE,2019,2026,1157031.25
BAW,E6 EV,2024,2024,4309000.0
BAW,E6 EV,2024,2025,4309000.0
BAW,E6 EV,2024,2026,4309000.0
BAW,E6 EV,2025,2025,4645600.0
BAW,E6 EV,2025,2026,4645600.0
BAW,E6 EV,2026,2026,4775583.33
BAW,E7 EV,2024,2024,4511250.0
BAW,E7 EV,2024,2025,4511250.0
BAW,E7 EV,2024,2026,4511250.0
BAW,E7 EV,2025,2025,4832947.37
BAW,E7 EV,2025,2026,4832947.37
BAW,E7 EV,2026,2026,4929375.0
BAW,E7 PRO,2024,2024,5668444.44
BAW,E7 PRO,2024,2025,5668444.44
BAW,E7 PRO,2024,2026,5668444.44
BAW,E7 PRO,2025,2025,6092000.0
BAW,E7 PRO,2025,2026,6092000.0
BAW,E7 PRO,2026,2026,6134750.0
BAW,M8 REEV MPV,2024,2024,21209000.0
BAW,M8 REEV MPV,2024,2025,21209000.0
BAW,M8 REEV MPV,2024,2026,21209000.0
BAW,M8 REEV MPV,2025,2025,21993900.0
BAW,M8 REEV MPV,2025,2026,21993900.0
BAW,M8 REEV MPV,2026,2026,22267300.0
BMW,1 SERIES,2024,2024,20595000.0
BMW,1 SERIES,2024,2025,20595000.0
BMW,1 SERIES,2024,2026,20595000.0
BMW,1 SERIES,2025,2025,20518000.0
BMW,1 SERIES,2025,2026,20518000.0
BMW,1 SERIES 118I,2023,2023,17435333.33
BMW,1 SERIES 118I,2023,2024,17435333.33
BMW,1 SERIES 118I,2023,2025,17435333.33
BMW,1 SERIES 118I,2023,2026,17435333.33
BMW,1 SERIES 118I,2024,2024,18730666.67
BMW,1 SERIES 118I,2024,2025,18730666.67
BMW,1 SERIES 118I,2024,2026,18730666.67
BMW,1 SERIES 118I,2025,2025,19135454.55
BMW,1 SERIES 118I,2025,2026,19135454.55
BMW,1 SERIES 118I,2026,2026,20221400.0
BMW,1 SERIES 120I,2023,2023,20378000.0
BMW,1 SERIES 120I,2023,2024,20378000.0
BMW,1 SERIES 120I,2023,2025,20378000.0
BMW,1 SERIES 120I,2023,2026,20378000.0
BMW,1 SERIES 120I,2024,2024,20590200.0
BMW,1 SERIES 120I,2024,2025,20590200.0
BMW,1 SERIES 120I,2024,2026,20590200.0
BMW,1 SERIES 120I,2025,2025,21490214.29
BMW,1 SERIES 120I,2025,2026,21490214.29
BMW,1 SERIES 120I,2026,2026,22508750.0
BMW,116I,2013,2013,8000000.0
BMW,116I,2013,2014,8000000.0
BMW,116I,2013,2015,8000000.0
BMW,116I,2013,2016,8000000.0
BMW,116I,2013,2017,8000000.0
BMW,116I,2013,2018,8000000.0
BMW,116I,2013,2019,8000000.0
BMW,116I,2013,2020,8000000.0
BMW,116I,2013,2021,8000000.0
BMW,116I,2013,2022,9600000.0
BMW,116I,2013,2023,11200000.0
BMW,116I,2013,2024,12800000.0
BMW,116I,2013,2025,14400000.0
BMW,116I,2013,2026,16000000.0
BMW,3 SERIES,2024,2024,30876000.0
BMW,3 SERIES,2024,2025,30876000.0
BMW,3 SERIES,2024,2026,30876000.0
BMW,3 SERIES,2025,2025,33842500.0
BMW,3 SERIES,2025,2026,33842500.0
BMW,3 SERIES 320I,2023,2023,26041000.0
BMW,3 SERIES 320I,2023,2024,26041000.0
BMW,3 SERIES 320I,2023,2025,26041000.0
BMW,3 SERIES 320I,2023,2026,26041000.0
BMW,3 SERIES 320I,2024,2024,27164250.0
BMW,3 SERIES 320I,2024,2025,27164250.0
BMW,3 SERIES 320I,2024,2026,27164250.0
BMW,3 SERIES 320I,2025,2025,29416125.0
BMW,3 SERIES 320I,2025,2026,29416125.0
BMW,3 SERIES 320I,2026,2026,30105166.67
BMW,3 SERIES 330E,2023,2023,30299428.57
BMW,3 SERIES 330E,2023,2024,30299428.57
BMW,3 SERIES 330E,2023,2025,30299428.57
BMW,3 SERIES 330E,2023,2026,30299428.57
BMW,3 SERIES 330E,2024,2024,31302800.0
BMW,3 SERIES 330E,2024,2025,31302800.0
BMW,3 SERIES 330E,2024,2026,31302800.0
BMW,3 SERIES 330E,2025,2025,31970000.0
BMW,3 SERIES 330E,2025,2026,31970000.0
BMW,3 SERIES 330E,2026,2026,34013875.0
BMW,3 SERIES 330I,2023,2023,30977000.0
BMW,3 SERIES 330I,2023,2024,30977000.0
BMW,3 SERIES 330I,2023,2025,30977000.0
BMW,3 SERIES 330I,2023,2026,30977000.0
BMW,3 SERIES 330I,2024,2024,33572500.0
BMW,3 SERIES 330I,2024,2025,33572500.0
